"msg_294","gopay sama ovo bagusan mana ya???"
"msg_143","saldo ilang 500rb ga ada notif apa2 tolol"
"msg_552","mau tanya dong"
"msg_059","transaksi gagal tapi duit udh kepotong bangsat"
"msg_189","  REFUND GW MANA KONTOL UDAH SEMINGGU  "
"msg_285","min request fitur split bill dong??????"
"msg_433","URGENT!!! saldo 3jt ga bisa dipake akun error"
"msg_180","saldo tiba2 berkurang sendiri aplikasi sampah!!!"
"msg_056","top up gagal tapi rekening kepotong tai!!!"
"msg_514","terima kasih sudah membantu menyelesaikan masalah saya"
"msg_115","transaksi pending terus uang nyangkut bangsat"
"msg_247","min request fitur split bill dong"
"msg_337","cara top up gopay gimana sih"
"msg_080","GOBLOK LU APLIKASI BANGSATT!!!!!!....."
"msg_109","REFUND GW MANA KONTOL UDAH SEMINGGU"
"msg_260","gopay sama ovo bagusan mana ya!!!"
"msg_296","gopay sama ovo bagusan mana ya 💢"
"msg_054","REFUND GW MANA KONTOL UDAH SEMINGGU"
"msg_181","  top up gagal tapi rekening kepotong tai  "
"msg_160","top up gagal tapi rekening kepotong tai"
"msg_308","limit transfer gopay berapa sih maksimal"
"msg_295","gopay sama ovo bagusan mana ya"
"msg_053","transaksi gagal tapi duit udh kepotong bangsat"
"msg_434","AKUN KENA SUSPEND UANG DALEM NYA GIMANA!!!!!"
"msg_363","AKUN GW SUSPEND PADAHAL GA NGAPA2IN!!!"
"msg_421","uang gw nyangkut 2jt tolong banget urgent"
"msg_126","saldo ilang 500rb ga ada notif apa2 tolol"
"msg_338","fitur cicilan 0% masih ada ga min?"
"msg_062","anj nih gpey error mulu refund kapan masuk kontol"
"msg_134","REFUND GW MANA KONTOL UDAH SEMINGGU"
"msg_382","transaksi 5jt pending udh 2 hari urgent banget 🤬"
"msg_099","GOBLOK LU APLIKASI BANGSATT!!!!!!"
"msg_443","AKUN SUSPEND TANPA ALASAN JELAS TOLONG!!!!!!!!"
"msg_096","transaksi gagal tapi duit udh kepotong bangsat???"
"msg_088","saldo tiba2 berkurang sendiri aplikasi sampah"
"msg_094","  transaksi gagal tapi duit udh kepotong bangsat  "
"msg_069","transaksi gagal tapi duit udh kepotong bangsat"
"msg_486","thanks min udh dibantu refund nya masuk"
"msg_157","GOBLOK LU APLIKASI BANGSATT!!!!!!"
"msg_384","  uang nyangkut 1.5jt transaksi gagal urgent min  "
"msg_262","fitur cicilan 0% masih ada ga min?!!!"
"msg_534","  REFUND GW MANA KONTOL UDAH SEMINGGU  "
"msg_438","urgent banget nih transaksi nyangkut 4jt"
"msg_321","min mau tanya limit gopaylater kok ga naik2 ya"
"msg_098","top up gagal tapi rekening kepotong tai!!!!!"
"msg_426","transaksi 5jt pending udh 2 hari urgent banget"
"msg_409","transaksi 5jt pending udh 2 hari urgent banget"
"msg_549","................................"
"msg_348","fitur cicilan 0% masih ada ga min?"
"msg_424","uang nyangkut 1.5jt transaksi gagal urgent min"
"msg_234","gopay sama ovo bagusan mana ya"
"msg_463","  puas sih pake gopay selama ini lancar  "
"msg_547","ada yang bisa bantu ga"
"msg_221","limit transfer gopay berapa sih maksimal"
"msg_118","transaksi gagal tapi duit udh kepotong bangsat"
"msg_102","REFUND GW MANA KONTOL UDAH SEMINGGU"
"msg_441","uang nyangkut 1.5jt transaksi gagal urgent min 😡"
"msg_518","SALDO GW KEPOTONG ANJING!!!! REFUND KAPAN???"
"msg_465","  kecewa banget sama pelayanan gopay  "
"msg_302","cara cancel transaksi pending gimana"
"msg_544","excuse me"
"msg_391","akun di suspend tiba2 padahal baru top up 1jt"
"msg_333","min request fitur split bill dong"
"msg_282","cara top up gopay gimana sih"
"msg_130","GOBLOK LU APLIKASI BANGSATT!!!!!!"
